,id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,asin,product_title,price,product_star_rating,ratings,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume_in_past_month,has_variations,delivery_category,review_id,review_title,comment,review_star_rating,product_asin,date,sentiment
393,394,0.055,0.735,0.211,0.9212,0.02053390070796013,0.06072338670492172,0.9187427163124084,B0BJPXXM7D,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID &amp; Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.6,10309.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2RCOT98NRJD2A,"Great protector, poor delivery","The screen protector is great, it’s very easy to put on, you just need a steady hand. Make sure you clean the screen really well. There’s zero air bubbles in between the screen and the screen protector! The only downside was the delivery, which obviously won’t be the same for everyone, but it was just placed in a plastic delivery bag and it arrived with the package being bent. I thought the protectors were gonna be broken because of how bent it was but they were both fine!
I definitely recommend!",4,B0BJPXXM7D,2024-08-14,Positive
394,395,0.192,0.543,0.264,0.2335,0.03036603331565857,0.1929766982793808,0.776657223701477,B0BJPXXM7D,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID &amp; Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.6,10309.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R7369YQ4UUVGQ,Great product,This screen cover went on so easily. No bubbles!,5,B0BJPXXM7D,2024-08-31,Positive
395,396,0.073,0.606,0.321,0.9229,0.028847424313426018,0.16685828566551208,0.8042943477630615,B0BJPXXM7D,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID &amp; Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.6,10309.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1ZTG4POHCF8QE,Durable,The protection is unmatched I have a very active toddler that stepped on my iPad and I haven’t had to replace a thing. The material is very strong. It fits perfectly the anti glare helps if your into nature like me.,5,B0BJPXXM7D,2024-09-03,Positive
396,397,0.0,0.649,0.351,0.9412,0.005411745049059391,0.03800554201006889,0.9565827250480652,B0BJPXXM7D,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID &amp; Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.6,10309.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R25MWTNK37QYM,Awesome Item,Product does exactly what it is supposed to do. Easy installation. Outstanding value for the price. Works exceptionally well and meets all expectations. Highly recommend. Just make sure you order the correct size for your particular iPad.,5,B0BJPXXM7D,2024-07-30,Positive
397,398,0.04,0.815,0.145,0.9803,0.10999326407909393,0.3073286712169647,0.5826780796051025,B0BJPXXM7D,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID &amp; Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.6,10309.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R28T5CXPBFF1I1,Easy to install with a 1 mm gap all around. Would be Five Stars if not for bad packaging.,"Most importantly, it's easy to apply and shift around until you get the position perfected before the adhesive begins to work. Since the size is just a hair smaller than the glass on the iPad, you won't have to worry about something catching the edge of the shield and getting under it. If you hold diagonal corners with the thumb and forefinger pressed against the side edge of the shield, you will be able to position the other two diagonal corners to get a perfect lineup before you drop it down on the glass and let the adhesive start to work. The product itself is the best you can get in my opinion however the packaging left a little bit he desired. Worst packaging ever! There's no way to get to the product without destroying the packaging and now you have a second shield install kit with no package to contain it. Fortunately, I had also purchased an iPad keyboard and case set-up which came in a box that will perfectly house the second shield install kit. Do not be alarmed if the kit does not include the little cardboard squeegee tool because you won't need it. If your screen is clean you won't even need to use the microfiber to push down the shield. It's actually a really cool process to watch the screen protector stick itself to the glass like spilled water spreading in slow motion over a glass table top....",4,B0BJPXXM7D,2024-07-21,Positive
398,399,0.068,0.76,0.172,0.9609,0.030421406030654907,0.18780484795570374,0.7817738056182861,B0BJPXXM7D,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID &amp; Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.6,10309.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1E1OUW2U6WSJN,Good value,"I was skeptical of these screen protectors because of the low price. I went and ordered them because I figured if I don’t like them I will just order a more expensive version. So far these check all the boxes though. The first one went on smoothly, I do always have my husband put my screen protectors on but even with the awkward size he was able to line up the fit so it aligned perfectly. I’ve had screen protectors they have a weird grainy feel, these are made from a normal, smooth material that feels just like the tablet screen did. No issues with clarity or the appearance of the screen after applying it. I appreciate that my tablet now feels protected, the screen protector seems durable enough to last quite some time.",4,B0BJPXXM7D,2024-08-29,Positive
399,400,0.032,0.801,0.167,0.9748,0.01361305732280016,0.08086585998535156,0.9055210947990417,B0D1WXVQTN,"Apple AirPods (3rd Generation) Wireless Ear Buds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, Lightning Charging Case Included, Up to 30 Hours of Battery Life",169.0,4.3,2633.0,False,False,True,False,10000.0,False,Free delivery,R2CTMTBDO1MYOU,Superior Comfort,"The Apple AirPods (3rd Generation) have quickly become my go-to wireless earbuds, offering a fantastic blend of immersive sound quality, comfort, and convenience. The personalized spatial audio feature is a standout, creating an immersive listening experience that makes music and podcasts feel more engaging. The sound is crisp and well-balanced, with impressive bass that doesn’t overpower the mids and highs.

One of the best aspects is the comfort. The redesigned shape fits snugly in my ears, and I can wear them for hours without any discomfort. They’re also sweat and water resistant, which is perfect for my workouts and outdoor activities. I don’t have to worry about them getting damaged by a bit of moisture, making them a reliable choice for various situations.

However, there are a few things to consider. While the sound quality is excellent, audiophiles might find it lacking compared to high-end, over-ear headphones. Additionally, the price is on the higher side, which might be a concern for those looking for more budget-friendly options.",5,B0D1WXVQTN,2024-07-30,Positive
400,401,0.024,0.758,0.218,0.9194,0.00447156373411417,0.018139570951461792,0.977388858795166,B0D1WXVQTN,"Apple AirPods (3rd Generation) Wireless Ear Buds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, Lightning Charging Case Included, Up to 30 Hours of Battery Life",169.0,4.3,2633.0,False,False,True,False,10000.0,False,Free delivery,RM9QNV5L34DFQ,Great quality,"They work really well, the sound quality is amazing, I can listen to my music with such clarity. I prefer this generation rather from the other ones because the other ones are always falling off from. I never struggle when it comes to charging since their battery life last really long. They are amazing for the price they’re selling at.",5,B0D1WXVQTN,2024-08-31,Positive
401,402,0.0,0.725,0.275,0.9833,0.0015277458587661386,0.014189302921295166,0.9842830300331116,B0D1WXVQTN,"Apple AirPods (3rd Generation) Wireless Ear Buds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, Lightning Charging Case Included, Up to 30 Hours of Battery Life",169.0,4.3,2633.0,False,False,True,False,10000.0,False,Free delivery,R1VV0XX295963L,A Perfect Fit,"The Apple AirPods (3rd Generation) are a fantastic upgrade. The moment I put them in, I was impressed by their comfort and secure fit. The sound quality is exceptional, with clear highs and rich bass. Spatial audio adds an immersive dimension to my listening experience, whether I'm enjoying music, podcasts, or movies.

Battery life is impressive, easily lasting through a full day of use. The charging case is compact and convenient. Pairing with my iPhone was seamless. The force sensor for controls is intuitive and responsive. Overall, the AirPods offer a premium audio experience and are a must-have for Apple users.",5,B0D1WXVQTN,2024-08-08,Positive
402,403,0.085,0.603,0.312,0.9706,0.0445406474173069,0.1359000951051712,0.8195592164993286,B0D1WXVQTN,"Apple AirPods (3rd Generation) Wireless Ear Buds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, Lightning Charging Case Included, Up to 30 Hours of Battery Life",169.0,4.3,2633.0,False,False,True,False,10000.0,False,Free delivery,R3NF4DWSRW9W0A,"Great fit, fast charging","I was afraid I’d lose these because I have a terrible time getting others to not pop out of my ears, but these are a terrific fit and very comfortable. Easy to hear ambient sounds so removal isn’t always necessary. I also purchased a second party case that can be clipped to my handbag to prevent losing the charger. Controls work great. Speedy charging. Connects quickly to Bluetooth.",5,B0D1WXVQTN,2024-08-07,Positive
403,404,0.041,0.789,0.17,0.9478,0.07655687630176544,0.2497517168521881,0.6736913323402405,B0D1WXVQTN,"Apple AirPods (3rd Generation) Wireless Ear Buds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, Lightning Charging Case Included, Up to 30 Hours of Battery Life",169.0,4.3,2633.0,False,False,True,False,10000.0,False,Free delivery,R2VNZ04VV3IO8C,Good sound but new pod design doesn’t fit all ears,"Got the Apple AirPods Gen 3 recently.  I like the improved sound the spatial awareness surround sound feature is nice.  I like that compared to the gen1, you can hear what is going on around you sound wise at the appropriate volumes.  The bass is rich, highs are good.  The controls work well, pods are well built of quality material.  Connectivity is good and does drop audio.

I will say the only thing that I have a problem with the fit of the AirPods.  Unlike the gen 1 and 2 that just hangs well on my ears they’d seem a little loose.  When I smile I can feel them dislodging.  The smaller size makes it hard to handle if you have bigger hands.  While controls are responsive, depending on size of your hands it may be difficult to find the little indentation to control them.

This model did not come with the wireless MagSafe charger case.  Spend the extra $10 to get that feature.  Definitely worth it.

Looking back I would have gotten the AirPod pros 2 for a more secure fit.  But that is just me.",4,B0D1WXVQTN,2024-07-30,Positive
404,405,0.023,0.848,0.129,0.9755,0.015738703310489655,0.1182597428560257,0.866001546382904,B0D1WXVQTN,"Apple AirPods (3rd Generation) Wireless Ear Buds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, Lightning Charging Case Included, Up to 30 Hours of Battery Life",169.0,4.3,2633.0,False,False,True,False,10000.0,False,Free delivery,R31V59ZYT6720,"easy to set up, great audio quality, personalized spatial audio is nice, no wireless charging","I got this as a birthday gift for my mother-in-law. She was looking for a hands-free device to talk to her old friend on the phone, but the headphones in the house were too heavy for long-term use. She has an iPhone 15 pro max so I got her the AirPods on Prime Day.

Just like the older generations of AirPods (I own a pair of the 1st gen), these came partially charged, and the set up was very easy, just long-hold the button on the case and connect it to the phone.

1 new feature is the personalized spatial audio that required an extra setup, but that only took an extra minute. My mother-in-law used it to watch some homemade videos she recorded and was surprised at how ""dynamic"" it sounds - for example, in one video, my father-in-law was laughing in the background and she thought he was actually behind her. Overall, it's easy enough for my mother-in-law to use and the audio quality is great. I haven't tested the battery life but it should be sufficient for multiple-hour-long phone calls.

1 missing thing was wireless charging. I thought that all new-gen AirPod cases have that but this one doesn't. Not a dealbreaker though.",5,B0D1WXVQTN,2024-07-21,Positive
