,review_id,review_title,review_comment,review_star_rating,review_link,review_author,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,reviewed_product_asin,helpful_vote_statement,review_video.stream_url,review_video.closed_captions_url,review_video.thumbnail_url
1227,R30L80XWN3KHH,Basic earbuds that work as expected; I like this item,"Item:  Clipsun store’s Wired Earbuds 2 Pack, Fits All 3.5mm Jack Devices
Price:  $7.20 after vendor 10% discount on 07 24 24

I’d forgotten there were two identical earbud sets in this item. Right after they came in I plugged one of them into my Samsung S9+ and both listened to a ‘music-audio test album’ and thereafter made a phone call. Both were successful and the audio was very acceptable. The cable is a pliable-plastic, not fabric, so I’ll try to treat it with care. I’m hoping with use the cable will relax and lose its ‘slight coiled memory’, remaining straight. I’ve found with even my Samsung OEM earbuds the fiber cable eventually developed knots and bends. Plastic can be more forgiving. Durability, as I've found, is usually the tradeoff.

I’d be remiss if I claimed these were high-fidelity quality earbuds. But given their very low unit price of under $4, and their in-line mic and volume-up.&.down controls, this makes for a really high value item.
While I have quite a few earbud, headphone options, an inexpensive wired earbud set is always useful as an ‘extra/backup’ audio accessory.",5,https://www.amazon.com/gp/customer-reviews/R30L80XWN3KHH,Al in SoCal,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e7321338-6d64-447b-b8c0-076289224a19._CR0,0,425,425_SX48_.jpg",['https://m.media-amazon.com/images/I/7145UKSu07L._SY88.jpg'],,"Reviewed in the United States on July 24, 2024",False,B0D9H9FSL6,,,,
1228,R24G1KQLX4646,"They work, terrible sound","So, this is a two pack and it's $10...you really can't expect much. They work with my iPhone 15. The sound quality really isn't good. But again, it's 10 bucks for a two pack...what can you really expect? They work and they're cheap.",3,https://www.amazon.com/gp/customer-reviews/R24G1KQLX4646,Lily French,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 21, 2024",False,B0D9HCMQBR,,,,
1229,RMINQJ0R4YE3P,works well,"I got this pair of USB-C earbuds because I keep losing the earmuffs from the other style earbuds. These earbuds do not even have the earmuff pieces so that takes care of that problem. Since this was my first earbuds of this type, it took some getting used to. But it didn't take long at all and they sound great.

I use it with my Android phone without any noticeable issues. The earbuds are marked L and R but it seems like a no-brainer on which bud fits in which ear.

Thumbs up!

Review for USB C Headphones 2 Pack，USB Type C Earbuds HiFi Stereo USB C Wired Earphones with Microphone Volume Control Compatible with Samsung Galaxy S23 S22 S21 Google Pixel 6 5 4XL/iPad Pro (B0D9HCMQBR)",5,https://www.amazon.com/gp/customer-reviews/RMINQJ0R4YE3P,C Gin,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9e1a272f-2a0f-41ad-b151-329ae4218782._CR0,0,462,462_SX48_.jpg","['https://m.media-amazon.com/images/I/71F8Z5K6LeL._SY88.jpg', 'https://m.media-amazon.com/images/I/71J8X1EzEXL._SY88.jpg', 'https://m.media-amazon.com/images/I/71aSjvEyWiL._SY88.jpg', 'https://m.media-amazon.com/images/I/71zclzrxJhL._SY88.jpg', 'https://m.media-amazon.com/images/I/81kLrRQcobL._SY88.jpg', 'https://m.media-amazon.com/images/I/81qHJt48R2L._SY88.jpg']",,"Reviewed in the United States on July 20, 2024",False,B0D9HCMQBR,,,,
1230,R3RRTYTJ5JLT6F,good value,The sound quality is very good for these inexpensive ear phones,5,https://www.amazon.com/gp/customer-reviews/R3RRTYTJ5JLT6F,Szabó Gábor,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 25, 2024",False,B0D9H9FSL6,,,,
1231,R1BLHEU83MSHKR,Works well,As expected. Bought for travelling.,5,https://www.amazon.com/gp/customer-reviews/R1BLHEU83MSHKR,Richard E Gould,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 25, 2024",False,B0D9HCMQBR,,,,
1232,RDOVHR2SHL43M,Upgrade,I have a Samsung Galaxy S23 .I was using my old plug which was not charging it correctly so I. Needed a fast plug. It worked perfectly. My phone can be almost dead and it takes maybe 20 minutes to fully charge! highly recommend.,5,https://www.amazon.com/gp/customer-reviews/RDOVHR2SHL43M,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on January 21, 2024",True,B0D4QGD3LB,2 people found this helpful,,,
1233,R1KFH3VKAVJLP5,Fast,My husband broke his charger and I decided to get extras. These are great and charge our phones real fast!!!,5,https://www.amazon.com/gp/customer-reviews/R1KFH3VKAVJLP5,Paula Montanez,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/41a0b62b-18cf-4776-8605-5f4be2e891af._CR0,93.0,666,666_SX48_.jpg",[],,"Reviewed in the United States on February 16, 2024",True,B0D4QGD3LB,One person found this helpful,,,
1234,R38CPMOAVQB7NN,Super Fast Charging Adapter With Six (6) Ft USB-C Cable,"I got the 45W Super Fast Charger to charge my devices while I travel, which is rather frequent. The main device that I charge is my Galaxy S22 Ultra and having super fast charging is ideal with the amount of usage I get out of my device.

Build
The item comes as two individual items: a Super Fast Charging adapter and a USB-C cable, rated up to 5A. The charge adapter is about 2.05 inches in height and length and 1.18 inches in width, making it compact and easy for traveling. It has 2 prongs on one end and a USB-C port centered on the other. It is light weight and feels solid.

The USB-C charging cable is 6' long which is convenient as the extra length comes in handy depending on my charging situation. At times, I am able to use the device comfortably in bed without worrying about tugging on the cable. A note about the cable being 6', the listing and the packaging calls the cable 5' when it is actually 6'. I had wondered about this prior to making my final decision on the product. Lastly, the USB-C cable is actually firm with an appropriate amount of flexibility where needed.

Usage
I unpacked the adapter and cable and removed each from their wrapping. I plugged the USB-C cable to the adapter then plugged the adapter into the outlet. After which, I plugged the other end of the USB-C cable into my phone and watched it light up. At the time of charge, the charge status stated: 56% and 35 m until full. It was getting charged at Super Fast Charging 2.0. It fully charged my device without issue.

Packaging
The item arrived in a clear and white ziplocked packaging. The clear window showed the contents of the bag. There was a sticker on the clear window that stated 45W Charger & 5ft (though the cable was actually 6ft). The adapter was inside another sealed plastic baggie with the words TRAVEL ADAPTER on it while the USB-C cable had a clear plastic wrap.

Final Thoughts
The charge adapter met my needs as I expected it would. It charged my device in a short amount of time utilizing Super Fast Charging 2.0. I also had the flexibility of movement gained with the 6ft cable. I recommend charge adapter for anyone who may have the need for a super fast charger, especially a Galaxy device. This item receives 5 stars from me as there were no issues experienced at the time of the review.",5,https://www.amazon.com/gp/customer-reviews/R38CPMOAVQB7NN,N. Hosein,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b6d3fa7d-3c01-4020-985f-2d0d57febae5._CR0,0,100,100_UX110_.jpg","['https://m.media-amazon.com/images/I/71W5VnPqeoL._SY88.jpg', 'https://m.media-amazon.com/images/I/71pQZbH3e1L._SY88.jpg', 'https://m.media-amazon.com/images/I/71wp2p1uDFL._SY88.jpg', 'https://m.media-amazon.com/images/I/71y96m-bChL._SY88.jpg', 'https://m.media-amazon.com/images/I/81FOWIqgJsL._SY88.jpg', 'https://m.media-amazon.com/images/I/81II375+ydL._SY88.jpg', 'https://m.media-amazon.com/images/I/81USSi+-acL._SY88.jpg', 'https://m.media-amazon.com/images/I/81YpdOQnHKL._SY88.jpg', 'https://m.media-amazon.com/images/I/81gf+bkxWoL._SY88.jpg', 'https://m.media-amazon.com/images/I/81jkUd2l6ZL._SY88.jpg', 'https://m.media-amazon.com/images/I/81mYxL5fLWL._SY88.jpg', 'https://m.media-amazon.com/images/I/81ndiVgiJUL._SY88.jpg', 'https://m.media-amazon.com/images/I/81siyB5EniL._SY88.jpg']",,"Reviewed in the United States on July 7, 2024",False,B0D4QGD3LB,2 people found this helpful,,,
1235,R11LZRS5XAENNM,Tutbo Charger 45W,This 45W Super Fast Charger arrived packaged very well and in excellent condition. This 45W Super Fast Charger arrived on the date and time promised. Having 45 Watts of power this charger makes charging time much shorter. My phone completely charges in 1 hour when it's at 40% and my book in 1 hour when it's at 50%. I used to charge them overnight but no longer need to. If you are looking for a faster way to charge your USB C electronics I would certainly recommend this 45W Super Fast Charger.,5,https://www.amazon.com/gp/customer-reviews/R11LZRS5XAENNM,Jack S.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/61YDUivoZyL._SY88.jpg', 'https://m.media-amazon.com/images/I/71kzuVPEOjL._SY88.jpg', 'https://m.media-amazon.com/images/I/81BH55sbHuL._SY88.jpg']",,"Reviewed in the United States on July 15, 2024",False,B0D4QGD3LB,,,,
1236,R15PLBZ78MLKZ3,Great charger,It works really well and charges pretty fast. It's not easy to break and will last you awhile,4,https://www.amazon.com/gp/customer-reviews/R15PLBZ78MLKZ3,Carrie,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 16, 2024",False,B0D4QGD3LB,,,,
1237,R3450YZT0V3HOV,Works great,"I have an older phone that is starting to take forever to charge, and this superfast charger has really helped with increasing that speed. The cable and block are bigger and thicker than other fast chargers but that's to be expected. Just something to consider if you are picky about where to plug it in.",5,https://www.amazon.com/gp/customer-reviews/R3450YZT0V3HOV,Golf Addict,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 12, 2024",False,B0D4QGD3LB,,,,
1238,R309AFTXPPQAOK,True Super Fast Charging,"I've bought chargers that were advertised as ""Super Fast Charging"", but they didn't perform as such. I can guarantee this one does. I can get 60 percentage points of battery charge in around 30 minutes. That is a great charging speed!
Great price and solid performance.",5,https://www.amazon.com/gp/customer-reviews/R309AFTXPPQAOK,Kyle G.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 15, 2024",False,B0D4QGD3LB,,,,
1239,R2MOCZKEQIQZND,Charging block and cable,Super fast charge 2.0. Charges samsung from 5% to 100% in about an hour. Great charger no issues.,5,https://www.amazon.com/gp/customer-reviews/R2MOCZKEQIQZND,Michael Norman,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 10, 2024",False,B0D4QGD3LB,,,,
1240,R35J9VUGF16DLQ,charge,This charges fast. I love it. It fits snug in my phone.,4,https://www.amazon.com/gp/customer-reviews/R35J9VUGF16DLQ,Marie 9,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 9, 2024",False,B0D4QGD3LB,,,,
1241,R1350JRJBTFH6E,What a let down,"Was excited to get my fast charger , plugged it into my phone and it keeps turning on and off repeatedly while making the beeping charging noise off and on again . Swapped out the cord and phone and still does it. I'm afraid I bought a paper weight.",1,https://www.amazon.com/gp/customer-reviews/R1350JRJBTFH6E,CurlyHairedMommy,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 11, 2024",False,B0D4QGD3LB,,,,
1242,R3T3W8Y2GJEOEX,One of the best movies ever!,This movie is a visually stunning and emotionally engaging film that explores themes of love and time through the life of a woman who stops aging. Blake Lively delivers a very outstanding performance. It is a very beautiful movie in my opinion and would rewatch it over and over again,5,https://www.amazon.com/gp/customer-reviews/R3T3W8Y2GJEOEX,EC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7c25da87-31eb-4cc4-b0c7-7aa966ce8daf._CR0,30.0,273,273_SX48_.jpg",[],,"Reviewed in the United States on July 13, 2024",True,B0D9F7PZ4N,,,,
1243,R3TXTVZX401SE9,Great movie,Love this movie! You will cry you will laugh! It’s a great movie!!,5,https://www.amazon.com/gp/customer-reviews/R3TXTVZX401SE9,Melody,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 21, 2024",True,B0D9F7PZ4N,,,,
1244,R2HTX0FCT91EJ5,Great movie,Watched it a few times. Always good to watch,5,https://www.amazon.com/gp/customer-reviews/R2HTX0FCT91EJ5,Melanie E.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 21, 2024",True,B0D9F7PZ4N,,,,
1245,R3EH98ZE1DOENZ,I’ve probably watched this 100 times,"I enjoy movies that have a past and future plot. Adeline’s character is vintage in style and personality, she is truly a woman of her time living out her 29th year every year for more than 100 years. I wouldn’t want to spoil it, it's a must see collectors item.",5,https://www.amazon.com/gp/customer-reviews/R3EH98ZE1DOENZ,Kay Brad ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 15, 2024",True,B0D9F7PZ4N,One person found this helpful,,,
